borocode	precinct	year	month	lon	lat	street1	street2	collisions	persons_involved	collisions_with_injuries	motorists_injured	passengers_injured	cyclists_injured	pedestr_injured	total_injured	motorists_killed	passengers_killed	cyclists_killed	pedestr_killed	total_killed	ambulance	bicycle	bus	fire_truck	large_com_veh_6_or_more_tires	livery_vehicle	motorcycle	other	passenger_vehicle	pedicab	pick_up_truck	scooter	small_com_veh_4_tires	sport_utility_station_wagon	taxi_vehicle	unknown	van	aggressive_driving_road_rage	alcohol_involvement	backing_unsafely	cell_phone_hand_held	driver_inattention_distraction	driver_inexperience	drugs_illegal	eating_or_drinking	err_confusn_ped_bike_other_ped	failure_to_keep_right	failure_to_yield_right_of_way	fatigued_drowsy	fell_asleep	following_too_closely	illness	listening_using_headphones	lost_consciousness	other_electronic_device	other_uninvolved_vehicle	outside_car_distraction	passenger_distraction	passing_or_lane_usage	physical_disability	prescription_medication	texting	traffic_control_disregarded	turning_improperly	unsafe_lane_changing	unsafe_speed	vehicle_vandalism
1	19	2011	9	-73.963086	40.775002	EAST 77 STREET	MADISON AVENUE	3	6	1	0	0	1	0	1	0	0	0	0	0		1																						1																							
1	19	2011	9	-73.962125	40.776319	EAST 79 STREET	MADISON AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0																												1																			
1	20	2011	9	-73.982102	40.777095	BROADWAY	WEST 70 STREET	2	5	2	0	1	1	0	2	0	0	0	0	0																															1												1		1		
1	20	2011	9	-73.976459	40.775532	CENTRAL PARK WEST	WEST 71 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	20	2011	9	-73.972173	40.786486	COLUMBUS AVENUE	WEST 86 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1						2																				1												
1	20	2011	9	-73.989132	40.77683	RIVERSIDE BOULEVARD	WEST 66 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
1	24	2011	9	-73.975375	40.789541	BROADWAY	WEST 88 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	25	2011	9	-73.935325	40.804369	3 AVENUE	EAST 126 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	25	2011	9	-73.939034	40.805057	EAST 125 STREET	PARK AVENUE	4	8	2	0	0	1	1	2	0	0	0	0	0																																			1												
1	25	2011	9	-73.935561	40.806916	EAST 129 STREET	LEXINGTON AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																						1																
1	26	2011	9	-73.96439	40.807338	BROADWAY	WEST 115 STREET	2	5	1	0	0	1	0	1	0	0	0	0	0		1			1				1														1												2									1			
1	26	2011	9	-73.964374	40.810736	RIVERSIDE DRIVE	WEST 119 STREET	1	3	1	0	0	1	0	1	0	0	0	0	0		1							2														1																								
1	28	2011	9	-73.946461	40.800664	5 AVENUE	WEST 116 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	28	2011	9	-73.955362	40.804434	8 AVENUE	WEST 116 STREET	2	3	1	0	0	1	0	1	0	0	0	0	0		1							1							1																															
1	28	2011	9	-73.95068	40.810843	8 AVENUE	WEST 126 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1																														
1	28	2011	9	-73.946901	40.805838	LENOX AVENUE	WEST 122 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																			1																			
1	30	2011	9	-73.95185	40.82451	BROADWAY	WEST 142 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																																	
1	30	2011	9	-73.94895	40.828307	BROADWAY	WEST 148 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1									1					1																			
1	30	2011	9	-73.946078	40.821275	SAINT NICHOLAS AVENUE	WEST 141 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	30	2011	9	-73.944762	40.824053	SAINT NICHOLAS AVENUE	WEST 145 STREET	2	4	2	0	0	1	1	2	0	0	0	0	0		1							2																																						
1	33	2011	9	-73.945511	40.835123	RIVERSIDE DRIVE	WEST 158 STREET	2	3	1	0	0	1	0	1	0	0	0	0	0		1						1	1																																						
1	34	2011	9	-73.924999	40.861464	HILLSIDE AVENUE	NAGLE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1				1																																						1			
4	101	2011	9	-73.763934	40.606728	BAY 25 STREET	BAYSWATER AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	102	2011	9	-73.838791	40.695851	109 STREET	JAMAICA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
4	102	2011	9	-73.823402	40.701532	129 STREET	JAMAICA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1							1																								
4	102	2011	9	-73.821479	40.703415	131 STREET	METROPOLITAN AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1								1																								
4	102	2011	9	-73.821029	40.710271	QUEENS BOULEVARD	VANWYCK EXPRESSWAY	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1									2								1																
4	103	2011	9	-73.802112	40.694545	SOUTH ROAD	SUTPHIN BOULEVARD	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1							2																															
4	104	2011	9	-73.867231	40.722358	63 DRIVE	WOODHAVEN BOULEVARD	2	5	2	0	0	1	1	2	0	0	0	0	0																																															
4	104	2011	9	-73.921891	40.709395	CYPRESS AVENUE	FLUSHING AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	104	2011	9	-73.901523	40.699161	GEORGE STREET	SENECA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	104	2011	9	-73.863417	40.703379	MYRTLE AVENUE	UNION TURNPIKE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	105	2011	9	-73.74411	40.678783	133 AVENUE	225 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		2												1																					2												
4	105	2011	9	-73.754093	40.724692	212 STREET	HILLSIDE AVENUE	4	8	2	1	0	1	0	2	0	0	0	0	0																							2																								
4	105	2011	9	-73.711028	40.736751	257 STREET	HILLSIDE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	105	2011	9	-73.744695	40.716141	HEMPSTEAD AVENUE	JAMAICA AVENUE	3	7	2	0	2	1	0	3	0	0	0	0	0		1							4														1														1										
4	106	2011	9	-73.837178	40.684497	103 AVENUE	105 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																							2																								
4	106	2011	9	-73.814131	40.68694	107 AVENUE	130 STREET	2	5	1	0	0	1	0	1	0	0	0	0	0																																			1												
4	106	2011	9	-73.831082	40.67815	108 STREET	ROCKAWAY BOULEVARD	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2							1																															
4	107	2011	9	-73.809688	40.707376	148 STREET	87 AVENUE	3	10	3	1	1	1	0	3	0	0	0	0	0		1							4					4																																	
4	107	2011	9	-73.804648	40.723641	164 STREET	77 ROAD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
4	107	2011	9	-73.801907	40.722292	166 STREET	UNION TURNPIKE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																					1												
4	107	2011	9	-73.781162	40.729212	188 STREET	UNION TURNPIKE	2	4	1	0	0	1	0	1	0	0	0	0	0		1	1						2																			1											1						1		
4	108	2011	9	-73.947599	40.74	23 STREET	BORDEN AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0																																															
4	108	2011	9	-73.930753	40.744561	34 STREET	QUEENS BOULEVARD	3	5	2	1	0	1	0	2	0	0	0	0	0																																															
4	108	2011	9	-73.950711	40.743537	48 AVENUE	JACKSON AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1							1																								
4	108	2011	9	-73.894231	40.740008	70 STREET	QUEENS BOULEVARD	3	6	1	0	0	1	0	1	0	0	0	0	0																																												1			
4	108	2011	9	-73.935641	40.736868	BRADLEY AVENUE	VANDAM STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																			1			
4	108	2011	9	-73.910677	40.752996	NORTHERN BOULEVARD	WOODSIDE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	108	2011	9	-73.9344	40.746035	QUEENS BOULEVARD	SKILLMAN AVENUE	4	8	1	0	0	1	0	1	0	0	0	0	0																																															
4	109	2011	9	-73.813348	40.7542	46 AVENUE	PARSONS BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	109	2011	9	-73.823557	40.759041	BARCLAY AVENUE	BOWNE STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1																														
4	109	2011	9	-73.823176	40.758192	BOWNE STREET	SANFORD AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1	1						2											1																											
4	109	2011	9	-73.828793	40.756672	MAIN STREET	SANFORD AVENUE	4	8	1	0	0	1	0	1	0	0	0	0	0																																															
4	109	2011	9	-73.822073	40.761624	PARSONS BOULEVARD	ROOSEVELT AVENUE	2	4	2	0	0	1	1	2	0	0	0	0	0		1							1					1																																	
4	110	2011	9	-73.861777	40.744282	102 STREET	CORONA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																			1			
4	110	2011	9	-73.858765	40.750718	108 STREET	ROOSEVELT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
4	110	2011	9	-73.868266	40.746313	42 AVENUE	JUNCTION BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	110	2011	9	-73.868087	40.745602	43 AVENUE	JUNCTION BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	111	2011	9	-73.780255	40.755843	202 STREET	45 DRIVE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	111	2011	9	-73.766192	40.753891	50 AVENUE	BELL BOULEVARD	1	3	1	0	0	1	0	1	0	0	0	0	0		1							2																			1																			
4	111	2011	9	-73.79303	40.757755	NORTHERN BOULEVARD	UTOPIA PARKWAY	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																																	
4	112	2011	9	-73.849946	40.733607	108 STREET	63 DRIVE	2	4	1	0	0	1	0	1	0	0	0	0	0																																															
4	112	2011	9	-73.849605	40.732942	108 STREET	64 AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0																																															
4	112	2011	9	-73.842909	40.724971	110 STREET	69 ROAD	2	4	2	0	0	1	1	2	0	0	0	0	0		1							1						1													1																			
4	112	2011	9	-73.856459	40.726967	66 AVENUE	SAUNDERS STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	112	2011	9	-73.859543	40.710426	73 AVENUE	WOODHAVEN BOULEVARD	2	5	1	0	0	1	0	1	0	0	0	0	0																																															
4	112	2011	9	-73.862578	40.730422	HOR HARDING EXPRESSWAY N SVC RD	JUNCTION BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
4	112	2011	9	-73.872167	40.733798	HOR HARDING EXPRESSWAY SR SOUTH	QUEENS BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																						1																
4	113	2011	9	-73.780296	40.683153	119 AVENUE	165 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1									1																																				
4	113	2011	9	-73.779483	40.67832	BAISLEY BOULEVARD	BREWER BOULEVARD	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1							2																			1												
4	113	2011	9	-73.787492	40.691423	CLAUDE AVENUE	GUY R BREWER BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																			1																			
4	113	2011	9	-73.751268	40.707295	FRANCIS LEWIS BOULEVARD	HOLLIS AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2							1																											1				
4	114	2011	9	-73.917302	40.77747	23 AVENUE	24 STREET	2	3	1	0	0	1	0	1	0	0	0	0	0		1							2																																						
4	114	2011	9	-73.90731	40.762485	28 AVENUE	48 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																	1				1												
4	114	2011	9	-73.916074	40.75443	34 AVENUE	46 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1			1																		1																								
4	114	2011	9	-73.891162	40.766598	78 STREET	ASTORIA BLVD NORTH	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1					1																			
4	115	2011	9	-73.864448	40.753264	103 STREET	37 AVENUE	2	6	1	0	0	1	0	1	0	0	0	0	0		1	1						4										1																												
4	115	2011	9	-73.862726	40.749869	103 STREET	ROOSEVELT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	115	2011	9	-73.863581	40.75349	104 STREET	37 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	115	2011	9	-73.880594	40.750139	37 AVENUE	86 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																																															
4	115	2011	9	-73.875013	40.750726	37 AVENUE	92 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1																														
5	120	2011	9	-74.134043	40.632795	HEBERTON AVENUE	POST AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
5	120	2011	9	-74.088932	40.646664	JERSEY STREET	RICHMOND TERRACE	1	2	1	0	0	1	0	1	0	0	0	0	0		1																																													
5	122	2011	9	-74.118471	40.573689	4 STREET	ROSE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
5	122	2011	9	-74.093376	40.572458	MIDLAND AVENUE	OLYMPIA BOULEVARD	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3														1																								
5	122	2011	9	-74.162528	40.541501	OAKDALE STREET	RICHMOND AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
5	122	2011	9	-74.115098	40.563166	PRIMROSE PLACE	TYSENS LANE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	60	2011	10	-73.959635	40.577994	BRIGHTON BEACH AVENUE	CONEY ISLAND AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	60	2011	10	-73.999548	40.574997	MERMAID AVENUE	WEST 33 STREET	2	4	2	0	0	1	1	2	0	0	0	0	0		1				1			1																																						
3	60	2011	10	-73.984518	40.575302	SURF AVENUE	WEST 17 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
3	61	2011	10	-73.961732	40.605358	AVENUE R	CONEY ISLAND AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	61	2011	10	-73.966529	40.604833	AVENUE R	OCEAN PARKWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
3	61	2011	10	-73.941889	40.600428	AVENUE U	NOSTRAND AVENUE	3	6	2	0	0	1	1	2	0	0	0	0	0		1							2					2									1																								
3	61	2011	10	-73.941018	40.595921	AVENUE W	NOSTRAND AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1					2																													1				
3	61	2011	10	-73.951068	40.586025	EAST 18 STREET	VOORHIES AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	62	2011	10	-74.001819	40.618806	15 AVENUE	73 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																			1																			
3	62	2011	10	-73.994921	40.621995	16 AVENUE	65 STREET	7	18	3	1	4	1	0	6	0	0	0	0	0																							4								2												1				
3	62	2011	10	-73.994223	40.61513	18 AVENUE	72 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
3	62	2011	10	-73.985008	40.605731	KINGS HIGHWAY	WEST 12 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
3	63	2011	10	-73.936056	40.615124	EAST 37 STREET	QUENTIN ROAD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	63	2011	10	-73.942382	40.618413	KINGS HIGHWAY	NEW YORK AVENUE	3	6	1	0	0	1	0	1	0	0	0	0	0																							1												1												
3	66	2011	10	-73.991406	40.639155	12 AVENUE	44 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																																	
3	66	2011	10	-73.997658	40.638373	49 STREET	FT HAMILTON PARKWAY	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2				1																																		
3	66	2011	10	-73.995075	40.634078	52 STREET	NEW UTRECHT AVENUE	3	6	2	0	0	1	1	2	0	0	0	0	0																																															
3	66	2011	10	-73.972774	40.623933	AVENUE J	EAST 4 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
3	66	2011	10	-73.976394	40.643051	BEVERLY ROAD	EAST 4 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	66	2011	10	-73.981197	40.646496	DAHILL ROAD	MINNA STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	67	2011	10	-73.923566	40.642498	AVENUE D	EAST 56 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1												2																			
3	67	2011	10	-73.925722	40.644673	CLARENDON ROAD	EAST 54 STREET	3	6	2	1	0	1	0	2	0	0	0	0	0		1							1					4														1																			
3	67	2011	10	-73.929593	40.653863	EAST 51 STREET	LINDEN BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1														1																			
3	67	2011	10	-73.926221	40.639977	EAST 53 STREET	KINGS HIGHWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	67	2011	10	-73.922877	40.664953	EAST 98 STREET	RUTLAND ROAD	1	2	1	0	0	1	0	1	0	0	0	0	0		1				1																																									
3	67	2011	10	-73.952681	40.646743	TILDEN AVENUE	VERONICA PLACE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	68	2011	10	-74.023235	40.635319	4 AVENUE	68 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2							1																			1												
3	68	2011	10	-74.015146	40.633223	66 STREET	7 AVENUE	3	7	1	0	0	1	0	1	0	0	0	0	0		1							3					3																																	
3	68	2011	10	-74.035589	40.639762	68 STREET	SHORE ROAD	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1								2											1																			
3	69	2011	10	-73.905614	40.637621	AVENUE J	EAST 88 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	69	2011	10	-73.894215	40.650402	EAST 108 STREET	GLENWOOD ROAD	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
3	69	2011	10	-73.905419	40.64313	EAST 93 STREET	GLENWOOD ROAD	2	4	1	0	0	1	0	1	0	0	0	0	0																							1												1									1			
3	70	2011	10	-73.966081	40.629544	AVENUE H	CONEY ISLAND AVENUE	2	4	2	2	0	1	0	3	0	0	0	0	0																																															
3	70	2011	10	-73.947544	40.631582	AVENUE H	NOSTRAND AVENUE	3	5	1	0	0	1	0	1	0	0	0	0	0																							1																								
3	70	2011	10	-73.963362	40.615204	AVENUE N	CONEY ISLAND AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	70	2011	10	-73.954085	40.613507	AVENUE O	OCEAN AVENUE	5	12	3	1	3	1	0	5	0	0	0	0	0																				1																			1								
3	70	2011	10	-73.962652	40.642018	CORTELYOU ROAD	EAST 17 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1														1																			
3	70	2011	10	-73.957894	40.644014	CORTELYOU ROAD	FLATBUSH AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	70	2011	10	-73.958005	40.639763	DITMAS AVENUE	EAST 21 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1														2																															
3	70	2011	10	-73.977008	40.626734	EAST 2 STREET	MC DONALD AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	70	2011	10	-73.971319	40.630108	FOSTER AVENUE	OCEAN PARKWAY	5	10	1	0	0	1	0	1	0	0	0	0	0																																															
3	71	2011	10	-73.939927	40.663903	ALBANY AVENUE	EMPIRE BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1														1																			
3	71	2011	10	-73.942612	40.660611	KINGSTON AVENUE	MIDWOOD STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	71	2011	10	-73.931291	40.667017	PRESIDENT STREET	UTICA AVENUE	3	6	2	0	0	1	1	2	0	0	0	0	0		1							4																																						
3	72	2011	10	-73.994034	40.667849	15 STREET	3 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1					1																			
3	72	2011	10	-73.980371	40.660399	16 STREET	PROSPECT PARK WEST	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3														1																1								
3	72	2011	10	-74.017491	40.64488	3 AVENUE	55 STREET	3	6	2	2	0	1	0	3	0	0	0	0	0		1							5											1																							1				
3	72	2011	10	-74.006224	40.652663	39 STREET	4 AVENUE	4	9	2	1	0	1	0	2	0	0	0	0	0																				1			1								1																
3	72	2011	10	-74.007842	40.650906	4 AVENUE	42 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																																		1				
3	72	2011	10	-74.012648	40.642866	5 AVENUE	54 STREET	4	8	1	0	0	1	0	1	0	0	0	0	0		1							6								1			2																											
3	72	2011	10	-74.01176	40.636825	60 STREET	7 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1												1												
3	73	2011	10	-73.911084	40.655702	AMBOY STREET	HEGEMAN AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	73	2011	10	-73.919628	40.662557	DUMONT AVENUE	TAPSCOTT STREET	4	8	2	1	0	1	0	2	0	0	0	0	0		1							6					1									1																								
3	73	2011	10	-73.905876	40.658218	LOTT AVENUE	OSBORN STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1					2																																	
3	73	2011	10	-73.909804	40.669823	PITKIN AVENUE	THATFORD AVENUE	2	5	1	0	0	1	0	1	0	0	0	0	0		1							1					3																							1										
3	75	2011	10	-73.877951	40.670326	ATKINS AVENUE	BLAKE AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	75	2011	10	-73.896853	40.675736	ATLANTIC AVENUE	PENNSYLVANIA AVENUE	10	21	4	2	1	1	1	5	0	0	0	0	0																			1																												
3	75	2011	10	-73.895542	40.670627	BELMONT AVENUE	PENNSYLVANIA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	75	2011	10	-73.872055	40.677955	CONDUIT AVENUE	LIBERTY AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
3	75	2011	10	-73.870445	40.677214	CONDUIT BOULEVARD	CRESCENT STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1									1																																				
