GEO_ID	NAME	B23006_001E	B23006_001M	B23006_002E	B23006_002M	B23006_003E	B23006_003M	B23006_004E	B23006_004M	B23006_005E	B23006_005M	B23006_006E	B23006_006M	B23006_007E	B23006_007M	B23006_008E	B23006_008M	B23006_009E	B23006_009M	B23006_010E	B23006_010M	B23006_011E	B23006_011M	B23006_012E	B23006_012M	B23006_013E	B23006_013M	B23006_014E	B23006_014M	B23006_015E	B23006_015M	B23006_016E	B23006_016M	B23006_017E	B23006_017M	B23006_018E	B23006_018M	B23006_019E	B23006_019M	B23006_020E	B23006_020M	B23006_021E	B23006_021M	B23006_022E	B23006_022M	B23006_023E	B23006_023M	B23006_024E	B23006_024M	B23006_025E	B23006_025M	B23006_026E	B23006_026M	B23006_027E	B23006_027M	B23006_028E	B23006_028M	B23006_029E	B23006_029M
310M400US37140	Paducah, KY-IL Micro Area	49127	1912	3333	926	1755	749	0	198	1755	749	1653	756	102	113	1578	599	15586	2015	10199	1510	0	198	10199	1510	9699	1531	500	346	5387	1283	18199	1987	12401	1531	0	198	12401	1531	11936	1517	465	312	5798	1295	12009	1637	9439	1405	0	198	9439	1405	9439	1405	0	198	2570	923
310M400US14660	Brainerd, MN Micro Area	45788	366	2845	623	1915	547	0	147	1915	547	1642	479	273	184	930	311	12640	950	8700	984	0	147	8700	984	8430	1009	270	160	3940	677	19532	1270	15598	1290	0	147	15598	1290	15069	1308	529	232	3934	737	10771	1120	8995	1056	13	21	8982	1057	8787	1052	195	99	1776	377
310M400US22300	Findlay, OH Micro Area	39752	422	2694	1198	1724	1001	0	195	1724	1001	1421	713	303	407	970	494	13351	1629	10967	1741	0	195	10967	1741	10487	1623	480	490	2384	741	12847	1863	11618	1784	0	195	11618	1784	11371	1742	247	232	1229	543	10860	1670	8967	1558	0	195	8967	1558	8750	1513	217	228	1893	675
310M400US24500	Great Falls, MT Metro Area	41633	977	3318	961	1434	794	33	57	1401	802	1301	799	100	121	1884	891	12374	1634	8925	1516	211	205	8714	1496	8623	1453	91	115	3449	1023	15581	1744	12438	1632	897	779	11541	1472	11369	1489	172	166	3143	767	10360	1625	8980	1567	312	200	8668	1583	8465	1547	203	193	1380	498
310M400US25900	Hilo, HI Micro Area	100238	1199	6701	1740	4471	1545	0	189	4471	1545	4437	1536	34	47	2230	793	28617	2846	20565	2249	0	189	20565	2249	18907	2277	1658	764	8052	1612	35774	3031	26004	2615	84	138	25920	2616	24888	2579	1032	461	9770	2013	29146	3073	24010	2776	155	183	23855	2752	23091	2727	764	520	5136	1256
310M400US30340	Lewiston-Auburn, ME Metro Area	56583	613	4357	1147	2376	918	0	170	2376	918	2052	952	324	261	1981	771	17831	1870	14679	1715	40	68	14639	1724	14115	1738	524	351	3152	888	22090	2052	17753	1940	0	170	17753	1940	16963	1975	790	507	4337	1168	12305	1908	10886	1672	11	19	10875	1672	10558	1642	317	333	1419	558
310M400US33100	Miami-Fort Lauderdale-West Palm Beach, FL Metro Area	3317418	1264	375781	13817	253595	11261	0	229	253595	11261	234859	10726	18736	2723	122186	6918	869846	19340	660377	17022	0	229	660377	17022	628354	16757	32023	3833	209469	9770	939488	17656	773481	16578	656	412	772825	16565	739218	16367	33607	3243	166007	7462	1132303	17190	963146	17264	1163	567	961983	17210	935287	17075	26696	3238	169157	7729
310M400US36140	Ocean City, NJ Metro Area	47018	1213	2939	999	1432	624	0	210	1432	624	1180	550	252	274	1507	847	13044	1786	10076	1568	56	93	10020	1555	9488	1509	532	562	2968	819	13852	1689	11255	1633	534	456	10721	1542	9922	1518	799	640	2597	807	17183	1705	14662	1512	67	112	14595	1503	14374	1492	221	193	2521	764
310M400US36220	Odessa, TX Metro Area	81809	775	19027	3006	13621	2215	0	228	13621	2215	12850	2168	771	504	5406	1301	24689	2883	18840	2467	0	228	18840	2467	17983	2492	857	822	5849	1340	24744	2613	20333	2369	0	228	20333	2369	19943	2425	390	282	4411	1011	13349	2248	11631	1965	0	228	11631	1965	11469	1948	162	212	1718	833
310M400US42220	Santa Rosa, CA Metro Area	262847	1036	32564	3844	23605	3536	0	211	23605	3536	21370	3243	2235	1260	8959	1919	49941	3966	39527	3826	0	211	39527	3826	38692	3753	835	439	10414	1560	90091	5128	75914	4888	380	272	75534	4847	72236	4711	3298	1048	14177	2003	90251	4089	76306	3876	57	78	76249	3876	74580	3778	1669	719	13945	1876
310M400US48300	Wenatchee, WA Metro Area	60483	1096	12034	2079	8907	1647	0	204	8907	1647	8739	1662	168	112	3127	1049	15681	2028	12974	1739	0	204	12974	1739	12879	1736	95	144	2707	945	17622	1919	13723	1751	0	204	13723	1751	13406	1790	317	293	3899	996	15146	2106	13337	1972	0	204	13337	1972	13115	1955	222	262	1809	579
310M400US40220	Roanoke, VA Metro Area	161295	2389	14125	2337	7925	1888	0	206	7925	1888	7317	1886	608	520	6200	1493	48665	3898	35263	3333	0	206	35263	3333	32820	3185	2443	1194	13402	2258	47597	3321	37753	2913	0	206	37753	2913	36340	2853	1413	546	9844	1586	50908	3639	43977	3267	179	237	43798	3260	43412	3253	386	257	6931	1249
310M400US10300	Adrian, MI Micro Area	49917	695	5742	1618	2513	1043	0	172	2513	1043	2306	988	207	239	3229	1009	17343	1430	11841	1224	51	84	11790	1218	11305	1240	485	267	5502	933	15740	1264	12557	1249	0	172	12557	1249	12363	1253	194	242	3183	731	11092	1272	9311	1157	0	172	9311	1157	9088	1144	223	179	1781	700
310M400US24420	Grants Pass, OR Metro Area	42798	816	3137	1093	1598	779	0	207	1598	779	1560	779	38	65	1539	717	11682	2175	7262	1562	0	207	7262	1562	6622	1538	640	646	4420	1327	21552	1982	14860	1939	0	207	14860	1939	13452	1911	1408	744	6692	1205	6427	1397	5265	1200	0	207	5265	1200	5070	1181	195	216	1162	569
310M400US31820	Manitowoc, WI Micro Area	41557	258	3181	734	2227	666	0	151	2227	666	2188	653	39	63	954	418	13803	1339	10187	1151	0	151	10187	1151	10097	1153	90	62	3616	957	14542	1334	11835	1119	82	130	11753	1106	11566	1092	187	160	2707	674	10031	1120	8762	1024	0	151	8762	1024	8762	1024	0	151	1269	462
310M400US34100	Morristown, TN Metro Area	60875	1386	9685	1789	4178	1230	0	211	4178	1230	3602	1082	576	637	5507	1457	24444	2617	15909	2393	0	211	15909	2393	15040	2237	869	566	8535	1651	15579	2118	11250	1646	0	211	11250	1646	10482	1584	768	433	4329	1227	11167	1938	9576	1845	106	173	9470	1823	9373	1823	97	152	1591	769
310M400US35260	New Castle, PA Micro Area	43540	495	3808	927	2367	794	0	177	2367	794	1680	567	687	514	1441	502	16711	1449	11999	1084	0	177	11999	1084	11321	1069	678	388	4712	942	13518	1586	10953	1506	0	177	10953	1506	10732	1483	221	156	2565	598	9503	1096	8604	1049	0	177	8604	1049	8554	1038	50	77	899	370
310M400US38460	Plattsburgh, NY Micro Area	41789	447	3459	902	1221	642	0	201	1221	642	1170	638	51	55	2238	666	15059	1465	8641	1248	0	201	8641	1248	8480	1235	161	190	6418	969	12438	1592	8797	1532	0	201	8797	1532	8641	1526	156	148	3641	853	10833	1333	8823	1292	0	201	8823	1292	8640	1302	183	209	2010	689
310M400US42940	Sevierville, TN Micro Area	51113	419	7158	1729	4322	1362	0	211	4322	1362	4203	1353	119	205	2836	1132	19529	2317	13260	2045	0	211	13260	2045	12252	1917	1008	570	6269	1650	17597	1873	13456	1787	0	211	13456	1787	12732	1645	724	728	4141	1147	6829	1337	5459	1084	0	211	5459	1084	4909	1041	550	448	1370	637
310M400US46180	Tupelo, MS Micro Area	72701	1800	11299	1785	5636	1380	0	218	5636	1380	5051	1314	585	400	5663	1358	19062	1938	13095	1781	0	218	13095	1781	12347	1748	748	527	5967	1484	25656	2610	20184	2251	0	218	20184	2251	18745	2162	1439	722	5472	1283	16684	1804	14437	1586	120	187	14317	1581	14195	1619	122	196	2247	883
310M400US46520	Urban Honolulu, HI Metro Area	507776	385	28550	3420	19069	2824	74	128	18995	2810	18088	2702	907	527	9481	1399	128309	5904	98100	5355	4665	1060	93435	5073	89339	4930	4096	1284	30209	2705	164720	5525	137723	5133	9471	1511	128252	5057	123792	4849	4460	1077	26997	2602	186197	6004	163113	5636	10125	1673	152988	5783	150787	5882	2201	713	23084	2262
310M400US12060	Atlanta-Sandy Springs-Roswell, GA Metro Area	3220348	5307	293456	11378	189104	7800	0	226	189104	7800	178333	7802	10771	2419	104352	6782	740725	14772	552603	13978	447	372	552156	14010	527546	14498	24610	3262	188122	8836	865063	15465	701759	14030	744	492	701015	13904	674633	13471	26382	3572	163304	6805	1321104	15670	1158274	15126	2043	748	1156231	15171	1131131	14809	25100	2034	162830	7031
310M400US45220	Tallahassee, FL Metro Area	188530	2080	19847	2896	9379	1964	0	229	9379	1964	7972	2043	1407	659	10468	2200	45802	4057	32036	3535	0	229	32036	3535	30118	3529	1918	876	13766	2326	53854	3962	42054	3725	57	97	41997	3724	40419	3556	1578	730	11800	1954	69027	3745	59365	3698	66	112	59299	3694	58145	3697	1154	532	9662	1462
310M400US43580	Sioux City, IA-NE-SD Metro Area	85697	1839	8939	1290	6849	1258	0	198	6849	1258	6356	1270	493	377	2090	628	25472	2743	20584	2449	0	198	20584	2449	19742	2253	842	510	4888	1254	30975	2488	25932	2239	22	38	25910	2245	25264	2179	646	426	5043	1043	20311	2287	18380	2142	41	67	18339	2139	18026	2118	313	361	1931	603
310M400US19820	Detroit-Warren-Dearborn, MI Metro Area	2302479	1131	204782	7050	107040	4675	0	172	107040	4675	95250	3878	11790	1871	97742	5023	565098	11303	396061	9488	51	88	396010	9480	370679	9256	25331	2685	169037	6703	758368	12150	598487	11352	184	154	598303	11333	571667	10245	26636	3059	159881	6075	774231	13191	675420	11797	521	284	674899	11807	657976	11757	16923	1965	98811	4320
310M400US25860	Hickory-Lenoir-Morganton, NC Metro Area	194660	1844	28903	3044	16969	2345	0	210	16969	2345	14926	2275	2043	988	11934	2024	62956	4150	46729	3403	40	71	46689	3404	44128	3368	2561	992	16227	2082	65202	4051	52061	3606	0	210	52061	3606	49051	3442	3010	1171	13141	1760	37599	3299	32835	2837	0	210	32835	2837	32043	2806	792	452	4764	1163
310M400US26140	Homosassa Springs, FL Metro Area	64267	1340	6828	1980	3324	1268	0	229	3324	1268	2808	1118	516	569	3504	1676	25011	2261	14415	2108	0	229	14415	2108	13949	2080	466	330	10596	2183	20800	2542	11819	1678	0	229	11819	1678	10651	1739	1168	797	8981	2252	11628	2459	8538	2064	0	229	8538	2064	8227	1945	311	313	3090	1805
310M400US28180	Kapaa, HI Micro Area	37051	664	2071	909	1651	896	0	189	1651	896	1651	896	0	189	420	216	10748	1421	8607	1351	0	189	8607	1351	8370	1345	237	156	2141	703	13297	1336	10691	1256	0	189	10691	1256	10448	1257	243	228	2606	839	10935	1751	9244	1482	0	189	9244	1482	9244	1482	0	189	1691	644
310M400US43340	Shreveport-Bossier City, LA Metro Area	220701	1666	27443	3451	15644	2570	0	217	15644	2570	13991	2386	1653	835	11799	2153	72993	4612	51364	4115	161	185	51203	4123	47931	3821	3272	1366	21629	2678	65757	4940	49801	4501	774	556	49027	4423	47301	4292	1726	654	15956	2319	54508	4345	45907	4414	964	593	44943	4378	44204	4355	739	463	8601	1962
310M400US28700	Kingsport-Bristol-Bristol, TN-VA Metro Area	156175	1229	15509	2203	6977	1536	0	198	6977	1536	6558	1457	419	333	8532	1396	56441	3397	35768	2900	0	198	35768	2900	33719	2822	2049	982	20673	2083	49594	3004	34350	2686	47	74	34303	2681	32633	2624	1670	751	15244	2313	34631	2559	28548	2346	0	198	28548	2346	27864	2318	684	350	6083	1185
310M400US13180	Beaver Dam, WI Micro Area	48856	421	3994	770	2542	568	0	151	2542	568	2096	492	446	297	1452	503	18799	1725	14525	1532	0	151	14525	1532	14248	1508	277	163	4274	769	17290	1554	14743	1392	0	151	14743	1392	14398	1366	345	196	2547	631	8773	1185	7314	1034	41	85	7273	1028	7273	1028	0	151	1459	502
310M400US22140	Farmington, NM Metro Area	62548	905	8687	1691	3515	915	0	201	3515	915	2862	851	653	419	5172	1270	16722	1727	10375	1513	0	201	10375	1513	9700	1430	675	326	6347	1270	27740	2122	20588	2083	0	201	20588	2083	19367	2061	1221	726	7152	1292	9399	1346	7742	1082	0	201	7742	1082	7551	1087	191	168	1657	575
310M400US22840	Fort Payne, AL Micro Area	35908	921	8164	1831	3582	1079	0	201	3582	1079	3575	1077	7	16	4582	1852	10035	1584	7113	1301	0	201	7113	1301	6783	1280	330	269	2922	893	12256	1582	9248	1434	0	201	9248	1434	9059	1459	189	159	3008	873	5453	1540	4052	1226	0	201	4052	1226	4052	1226	0	201	1401	661
310M400US31540	Madison, WI Metro Area	346610	1093	16024	2055	10901	1768	0	151	10901	1768	10781	1791	120	148	5123	1006	63822	3979	52182	3722	321	519	51861	3617	50141	3553	1720	623	11640	1488	100183	4322	86108	4054	222	212	85886	4004	85092	3998	794	341	14075	1753	166581	5051	150288	4919	735	440	149553	4968	147956	4992	1597	600	16293	1858
310M400US32020	Marion, OH Micro Area	34290	588	3340	874	1324	567	0	195	1324	567	1147	565	177	208	2016	611	15853	1548	9933	1376	0	195	9933	1376	9288	1389	645	360	5920	983	11667	1651	7710	1487	0	195	7710	1487	7620	1476	90	114	3957	779	3430	934	2875	887	0	195	2875	887	2875	887	0	195	555	308
310M400US33460	Minneapolis-St. Paul-Bloomington, MN-WI Metro Area	1959183	3300	113691	5089	77701	4430	0	198	77701	4430	72305	4442	5396	1116	35990	2985	366434	8993	291417	8643	0	198	291417	8643	280989	8409	10428	1637	75017	4096	604172	10695	519148	9318	422	382	518726	9291	502806	9114	15920	2402	85024	4978	874886	9707	790385	9933	353	298	790032	9916	777494	9784	12538	1624	84501	4059
310M400US33980	Morehead City, NC Micro Area	35213	685	2414	735	1707	585	0	210	1707	585	1571	567	136	144	707	378	9641	1339	6328	1121	79	134	6249	1123	5827	1008	422	412	3313	778	13947	1386	10470	1312	15	26	10455	1312	10142	1290	313	244	3477	848	9211	1263	7197	1123	404	274	6793	1109	6611	1100	182	146	2014	519
310M400US40420	Rockford, IL Metro Area	171872	1353	19272	2295	12288	1988	0	190	12288	1988	11050	1931	1238	595	6984	1222	55181	3509	42962	3294	40	68	42922	3290	39803	3170	3119	1185	12219	1782	57511	2997	46603	2809	0	190	46603	2809	44891	2733	1712	565	10908	1617	39908	3221	35297	3065	0	190	35297	3065	34283	3075	1014	544	4611	982
310M400US48900	Wilmington, NC Metro Area	151162	1681	9401	1953	5471	1382	0	210	5471	1382	5174	1338	297	294	3930	1351	30840	3847	20435	3035	165	202	20270	2991	19821	2929	449	357	10405	2234	51719	3124	40483	3154	243	303	40240	3188	38329	3245	1911	731	11236	1826	59202	4191	49856	3804	504	293	49352	3769	47615	3530	1737	960	9346	1858
310M400US49660	Youngstown-Warren-Boardman, OH-PA Metro Area	269033	1280	23523	2782	11076	1762	0	198	11076	1762	9359	1509	1717	1006	12447	1710	100732	3866	70183	3460	0	198	70183	3460	65810	3429	4373	1069	30549	2673	79666	4064	62834	4054	64	104	62770	4060	59614	3918	3156	862	16832	1808	65112	3465	57296	3312	21	43	57275	3314	55911	3337	1364	490	7816	1200
310M400US46660	Valdosta, GA Metro Area	70020	1730	8345	1617	3256	1129	0	226	3256	1129	3090	1132	166	190	5089	1189	23318	2748	12840	2164	0	226	12840	2164	12338	2031	502	437	10478	2007	23468	2494	17446	2376	1151	474	16295	2388	15648	2273	647	402	6022	1597	14889	2239	12282	1989	329	252	11953	1956	11784	1932	169	188	2607	933
310M400US21340	El Paso, TX Metro Area	417163	1670	68765	4816	41355	4110	0	228	41355	4110	38086	3789	3269	1183	27410	3138	98178	5531	73311	4954	1290	584	72021	4905	67186	4826	4835	1375	24867	3075	143502	5797	109263	5607	3181	888	106082	5472	99375	5332	6707	1700	34239	3949	106718	4600	91153	4621	3715	1105	87438	4650	85007	4558	2431	669	15565	2410
310M400US13020	Bay City, MI Metro Area	53718	663	5473	1279	2759	864	0	172	2759	864	2132	746	627	461	2714	914	17190	1530	12447	1421	0	172	12447	1421	12128	1414	319	202	4743	937	19718	1681	15314	1508	0	172	15314	1508	14782	1495	532	323	4404	1037	11337	1480	10039	1354	0	172	10039	1354	9960	1378	79	98	1298	497
310M400US19380	Dayton, OH Metro Area	407671	1570	29973	2877	16163	1957	0	195	16163	1957	12799	1634	3364	1092	13810	2029	104828	5115	75169	4799	0	195	75169	4799	70670	4120	4499	1404	29659	2611	142738	5190	115447	4643	1049	603	114398	4665	109154	4890	5244	1275	27291	2457	130132	4869	114442	4629	2037	655	112405	4689	109002	4657	3403	1005	15690	1659
310M400US36740	Orlando-Kissimmee-Sanford, FL Metro Area	1386352	2325	121176	8775	80387	6814	0	229	80387	6814	76129	6588	4258	1397	40789	4434	345539	12088	253586	10763	0	229	253586	10763	240534	10817	13052	2779	91953	6468	436238	13088	353355	11923	579	518	352776	11996	337809	12499	14967	3171	82883	5120	483399	13278	408814	12851	888	617	407926	12835	396353	12476	11573	2257	74585	6018
310M400US44220	Springfield, OH Metro Area	66377	480	7263	1535	4666	1215	0	195	4666	1215	4141	1185	525	398	2597	778	21976	1621	16548	1663	0	195	16548	1663	15187	1524	1361	625	5428	968	24373	1962	19109	1823	0	195	19109	1823	18719	1838	390	296	5264	995	12765	1404	11082	1302	88	148	10994	1289	10445	1234	549	358	1683	591
310M400US44980	Sunbury, PA Micro Area	47403	421	4482	877	1970	557	0	177	1970	557	1921	552	49	78	2512	611	21224	1683	15660	1508	0	177	15660	1508	14851	1479	809	392	5564	891	13314	1240	10761	1141	0	177	10761	1141	10418	1160	343	248	2553	693	8383	1297	7197	1121	0	177	7197	1121	7045	1147	152	198	1186	515
310M400US16580	Champaign-Urbana, IL Metro Area	108724	1379	6742	1379	3796	1166	0	190	3796	1166	3200	1092	596	424	2946	899	22609	2468	16046	2200	0	190	16046	2200	14931	2085	1115	550	6563	1237	31388	2547	26598	2398	71	118	26527	2403	25778	2443	749	410	4790	1067	47985	2880	40469	2778	0	190	40469	2778	39138	2765	1331	855	7516	1392
310M400US24140	Goldsboro, NC Metro Area	62106	1119	9452	1668	5743	1251	0	210	5743	1251	5414	1230	329	300	3709	974	16866	2181	11418	2047	227	209	11191	2066	10277	1884	914	584	5448	1192	24622	2392	19497	2220	516	337	18981	2239	18494	2305	487	411	5125	1270	11166	1567	9155	1389	653	386	8502	1303	8281	1272	221	277	2011	667
310M400US24340	Grand Rapids-Wyoming, MI Metro Area	547349	1955	37711	3653	23187	2809	0	172	23187	2809	21458	2690	1729	690	14524	2133	141588	5455	108242	5035	34	58	108208	5045	104819	4899	3389	984	33346	2928	173650	5708	142663	5054	91	156	142572	5083	137469	4765	5103	1602	30987	2860	194400	6274	172899	5958	20	34	172879	5959	169966	5815	2913	841	21501	2028
310M400US26380	Houma-Thibodaux, LA Metro Area	107600	1507	19985	2877	11072	2027	0	217	11072	2027	10239	1883	833	522	8913	1908	43546	3331	31312	3102	0	217	31312	3102	29185	2906	2127	1087	12234	1907	26292	2696	19451	2373	148	206	19303	2390	18362	2398	941	559	6841	1413	17777	2524	15529	2288	0	217	15529	2288	14360	2256	1169	819	2248	856
310M400US39580	Raleigh, NC Metro Area	748665	1227	50833	4943	34591	3878	0	210	34591	3878	32211	3651	2380	1051	16242	2890	119774	5772	87710	5374	156	200	87554	5382	85009	5558	2545	905	32064	3500	200361	6920	165480	7203	147	224	165333	7220	161798	7081	3535	1330	34881	3441	377697	8191	332958	7522	153	186	332805	7526	326551	7560	6254	1345	44739	3556
310M400US41540	Salisbury, MD-DE Metro Area	197081	1984	22992	2236	12642	1794	0	198	12642	1794	11302	1748	1340	757	10350	1657	62409	3477	45369	3258	0	198	45369	3258	42945	3249	2424	991	17040	2085	61265	4026	46448	3648	153	193	46295	3594	44654	3472	1641	672	14817	2001	50415	3845	40899	3304	0	198	40899	3304	40029	3228	870	448	9516	1626
310M400US42100	Santa Cruz-Watsonville, CA Metro Area	135424	1210	19305	2538	14487	2332	0	211	14487	2332	12800	2250	1687	878	4818	1473	21336	2963	14744	2781	0	211	14744	2781	13096	2399	1648	926	6592	1855	42957	3323	33197	3071	47	79	33150	3087	32305	3059	845	500	9760	1862	51826	3056	43316	3084	149	241	43167	3092	41855	3017	1312	543	8510	1210
310M400US49180	Winston-Salem, NC Metro Area	348709	2445	45997	4006	26474	3018	363	511	26111	2984	23589	2891	2522	1074	19523	2609	93516	4952	67155	4447	95	157	67060	4468	63467	4260	3593	1195	26361	2761	112988	4829	89534	4631	248	391	89286	4628	86278	4707	3008	1048	23454	2600	96208	5351	83898	5353	101	166	83797	5326	81898	5141	1899	886	12310	1730
310M400US30700	Lincoln, NE Metro Area	162086	1215	9212	1634	6487	1348	0	161	6487	1348	6300	1344	187	161	2725	739	31492	2959	23333	2485	0	161	23333	2485	22408	2437	925	528	8159	1691	51232	3104	44202	2995	138	178	44064	2965	42761	3027	1303	579	7030	1054	70150	3727	64240	3502	77	112	64163	3488	63205	3411	958	585	5910	960
310M400US29700	Laredo, TX Metro Area	127543	646	38267	3258	24138	3208	0	228	24138	3208	23403	3209	735	485	14129	1685	28063	2482	20024	2172	0	228	20024	2172	19363	2172	661	363	8039	1477	33869	3347	26174	2908	0	228	26174	2908	24291	2795	1883	732	7695	1352	27344	2994	23994	2918	0	228	23994	2918	23392	2969	602	499	3350	1047
310M400US33220	Midland, MI Metro Area	42830	548	2499	828	1477	724	0	172	1477	724	1151	645	326	348	1022	426	10929	1321	7095	1074	0	172	7095	1074	6613	1106	482	301	3834	954	14394	1645	10014	1313	0	172	10014	1313	9422	1186	592	489	4380	871	15008	1528	13122	1493	0	172	13122	1493	12924	1501	198	199	1886	548
310M400US34340	Mount Airy, NC Micro Area	35839	520	5757	1278	2947	985	0	210	2947	985	2858	965	89	118	2810	852	11017	1539	7237	1428	0	210	7237	1428	7026	1424	211	190	3780	931	12574	1330	9494	1223	0	210	9494	1223	9494	1223	0	210	3080	780	6491	1189	5732	1151	0	210	5732	1151	5732	1151	0	210	759	337
310M400US42860	Seneca, SC Micro Area	37749	860	4551	1476	1996	829	0	214	1996	829	1051	496	945	711	2555	973	11298	1645	6735	1527	0	214	6735	1527	6627	1528	108	162	4563	1042	12070	1938	8866	1554	0	214	8866	1554	8508	1530	358	297	3204	910	9830	1529	7426	1377	0	214	7426	1377	7358	1367	68	124	2404	770
310M400US13820	Birmingham-Hoover, AL Metro Area	606715	2863	60293	4493	30470	3367	0	201	30470	3367	26507	3208	3963	1209	29823	3335	159615	6823	105161	5068	51	84	105110	5061	98665	5286	6445	2019	54454	4561	193926	7714	146747	6516	255	244	146492	6554	139373	6519	7119	1671	47179	3962	192881	6718	164757	6435	308	258	164449	6378	161298	6256	3151	957	28124	2705
310M400US17200	Claremont-Lebanon, NH-VT Micro Area	111448	750	6365	1061	3530	897	0	198	3530	897	3462	888	68	91	2835	720	33612	2049	26364	1846	0	198	26364	1846	24953	1862	1411	585	7248	1071	29363	1927	23946	1983	0	198	23946	1983	23384	2034	562	325	5417	941	42108	2372	35184	2102	93	113	35091	2107	34546	2061	545	360	6924	1242
310M400US17460	Cleveland-Elyria, OH Metro Area	1067370	1522	81386	4896	45994	3418	0	195	45994	3418	39906	3057	6088	1344	35392	3005	277595	6503	205749	5993	39	49	205710	5993	191534	5989	14176	1903	71846	3818	337570	8012	271426	7148	46	74	271380	7157	259934	7272	11446	1588	66144	4301	370819	7170	327127	6248	256	243	326871	6252	320491	6220	6380	1040	43692	3119
310M400US20380	Dunn, NC Micro Area	70071	765	7988	1496	4483	1048	0	210	4483	1048	4355	1046	128	113	3505	1077	20435	1929	13373	1438	422	345	12951	1417	12002	1414	949	479	7062	1127	25985	2325	18229	1981	1650	696	16579	1889	14944	1675	1635	885	7756	1185	15663	2056	12624	1634	1906	692	10718	1399	10549	1416	169	127	3039	936
310M400US22500	Florence, SC Metro Area	101732	867	14336	2367	6500	1766	0	214	6500	1766	5958	1707	542	394	7836	1924	35367	3225	23549	2217	0	214	23549	2217	21854	2225	1695	789	11818	2364	28481	2337	23443	2184	0	214	23443	2184	22461	2108	982	476	5038	1016	23548	2602	20480	2411	0	214	20480	2411	20413	2401	67	115	3068	955
310M400US29740	Las Cruces, NM Metro Area	99461	1338	17184	2660	9838	1839	0	201	9838	1839	9228	1860	610	413	7346	1666	24843	2909	15749	2635	0	201	15749	2635	14678	2643	1071	516	9094	1859	28641	3107	21182	2823	100	167	21082	2802	19034	2664	2048	1134	7459	1427	28793	2848	23527	2737	0	201	23527	2737	23284	2750	243	213	5266	1110
310M400US34180	Moses Lake, WA Micro Area	45561	711	11838	1666	7955	1346	0	204	7955	1346	7631	1302	324	328	3883	1346	11880	2020	9444	1805	0	204	9444	1805	9250	1803	194	194	2436	930	13916	1861	10763	1943	0	204	10763	1943	10631	1967	132	137	3153	901	7927	1731	6669	1376	0	204	6669	1376	6442	1329	227	394	1258	711
310M400US36460	Olean, NY Micro Area	38729	569	3513	697	1698	441	0	201	1698	441	1616	415	82	95	1815	534	14759	1204	11007	1175	0	201	11007	1175	10166	1203	841	419	3752	772	13314	1192	10614	1135	0	201	10614	1135	9956	1147	658	390	2700	559	7143	874	6171	864	0	201	6171	864	6023	868	148	115	972	363
310M400US48540	Wheeling, WV-OH Metro Area	71919	757	5022	1033	2134	787	0	198	2134	787	1988	727	146	262	2888	816	27193	2134	18196	2055	0	198	18196	2055	17485	2001	711	376	8997	1651	23024	2183	15516	1868	0	198	15516	1868	14937	1797	579	350	7508	1358	16680	1955	15144	1881	0	198	15144	1881	14808	1831	336	241	1536	487
310M400US48660	Wichita Falls, TX Metro Area	74526	1264	8293	1442	4029	1250	0	228	4029	1250	3570	1143	459	367	4264	1064	23533	1920	15506	1686	292	296	15214	1656	14614	1599	600	319	8027	1169	25199	1998	18794	1830	951	472	17843	1679	16744	1801	1099	729	6405	991	17501	1979	14834	2010	295	269	14539	1971	14282	1900	257	246	2667	870
310M400US49020	Winchester, VA-WV Metro Area	72570	2090	8057	1317	5134	1125	0	198	5134	1125	4887	1133	247	224	2923	1023	23042	2432	18267	2363	0	198	18267	2363	17702	2358	565	325	4775	1158	22839	2385	17947	2198	308	319	17639	2208	17185	2192	454	337	4892	1156	18632	2606	16215	2267	15	24	16200	2261	16152	2258	48	78	2417	822
310M400US13140	Beaumont-Port Arthur, TX Metro Area	210377	1560	30857	2843	14643	2069	0	228	14643	2069	13607	1947	1036	509	16214	2057	69107	4123	43427	3513	0	228	43427	3513	41530	3439	1897	668	25680	2933	72233	3710	50011	3413	249	301	49762	3421	48936	3419	826	438	22222	2552	38180	3211	31537	3032	148	233	31389	3085	30459	2965	930	670	6643	1479
310M400US12180	Auburn, NY Micro Area	41747	388	4360	1136	1019	427	0	201	1019	427	923	424	96	132	3341	940	14488	1420	9054	1430	0	201	9054	1430	8632	1378	422	283	5434	1245	13794	1384	10562	1206	19	35	10543	1200	10271	1173	272	234	3232	1091	9105	1013	7880	969	0	201	7880	969	7880	969	0	201	1225	451
310M400US24620	Greeneville, TN Micro Area	35182	777	3906	933	1235	594	0	211	1235	594	1235	594	0	211	2671	830	13460	1693	9194	1605	0	211	9194	1605	8770	1494	424	328	4266	1084	10410	1599	8105	1288	0	211	8105	1288	7592	1300	513	485	2305	627	7406	1280	6026	1137	97	169	5929	1140	5573	1080	356	362	1380	866
310M400US39820	Redding, CA Metro Area	89974	1133	10826	1979	4882	1332	0	211	4882	1332	4361	1332	521	347	5944	1419	20448	2058	13528	1796	0	211	13528	1796	12206	1792	1322	727	6920	1175	38551	2460	25753	2485	0	211	25753	2485	23517	2167	2236	944	12798	1686	20149	1928	15376	1585	0	211	15376	1585	14901	1563	475	304	4773	1199
